datetime,open,high,low,close,trading_value,buy_taking_trading_value,sell_taking_trading_value
2021-06-02 14:47:14.233063,125500.0,126000.0,125500.0,125500.0,11912073500.0,4646502000.0,7265571500.0
2021-06-02 15:13:08.490653,125500.0,126000.0,125500.0,126000.0,34782181000.0,4951548000.0,4457509000.0
2021-06-03 09:00:24.687432,127000.0,127500.0,126500.0,127000.0,12150630000.0,4245822500.0,535886500.0
2021-06-03 09:02:53.170091,127000.0,127500.0,126500.0,127000.0,12232310000.0,7350086000.0,4882224000.0
2021-06-03 09:08:01.237827,127000.0,127500.0,126500.0,127000.0,13701691000.0,5371164000.0,8330527000.0
2021-06-03 09:11:18.190399,127000.0,127500.0,126500.0,127000.0,11790479500.0,6548878000.0,5241601500.0
2021-06-03 09:14:22.676568,127500.0,127500.0,126500.0,127500.0,12064319500.0,8317844000.0,3746475500.0
2021-06-03 09:18:19.836938,127500.0,128000.0,127500.0,127500.0,11814784500.0,6830044500.0,4984740000.0
2021-06-03 09:28:32.008914,127500.0,128000.0,127500.0,128000.0,11923012000.0,11777152000.0,145860000.0
2021-06-03 09:30:13.139926,128000.0,128500.0,127500.0,128000.0,14217565500.0,8727279500.0,5490286000.0
2021-06-03 09:35:13.582406,128000.0,128000.0,127500.0,128000.0,14326637500.0,11286400000.0,3040237500.0
2021-06-03 09:45:10.475994,128000.0,128500.0,127500.0,128500.0,11843568500.0,10703392000.0,1140176500.0
2021-06-03 09:54:12.565238,128500.0,129000.0,128500.0,128500.0,11787508500.0,11091167000.0,696341500.0
2021-06-03 09:54:55.418835,128500.0,129000.0,128500.0,129000.0,12876734500.0,12069369000.0,807365500.0
2021-06-03 09:57:36.127731,129000.0,129500.0,129000.0,129500.0,11787017000.0,11329712000.0,457305000.0
2021-06-03 10:00:22.632245,129500.0,129500.0,128500.0,129000.0,11844630500.0,5122991000.0,6721639500.0
2021-06-03 10:03:02.327630,129500.0,129500.0,129000.0,129500.0,11788535500.0,5058476500.0,6730059000.0
2021-06-03 10:13:22.033773,129000.0,129500.0,128500.0,129000.0,11801516500.0,4546712000.0,7254804500.0
2021-06-03 10:21:06.109813,129000.0,129500.0,128500.0,128500.0,11787869500.0,5574502500.0,6213367000.0
2021-06-03 10:39:31.685357,129000.0,129500.0,128500.0,129000.0,11790525500.0,9950689000.0,1839836500.0
2021-06-03 10:51:15.493565,129500.0,129500.0,129000.0,129500.0,11843996000.0,7013720000.0,4830276000.0
2021-06-03 11:32:55.411769,129000.0,129500.0,129000.0,129000.0,11790505000.0,6423718000.0,5366787000.0
2021-06-03 12:23:01.034272,129500.0,129500.0,129000.0,129500.0,12144078500.0,8457774500.0,3686304000.0
2021-06-03 12:58:37.775886,129500.0,129500.0,129000.0,129500.0,11787739000.0,8647492000.0,3140247000.0
2021-06-03 13:24:24.626096,129500.0,129500.0,129000.0,129000.0,11790873500.0,8557230500.0,3233643000.0
2021-06-03 13:53:18.913888,129000.0,129500.0,129000.0,129500.0,11796792500.0,8286057500.0,3510735000.0
2021-06-03 14:16:25.252261,129000.0,129500.0,129000.0,129500.0,11786488000.0,3178189000.0,8608299000.0
2021-06-03 14:26:06.617764,129500.0,129500.0,129000.0,129500.0,11786707500.0,8246689500.0,3540018000.0
2021-06-03 14:42:52.504677,129500.0,129500.0,129000.0,129500.0,12029197500.0,11145676500.0,883521000.0
2021-06-03 14:46:45.246095,129500.0,129500.0,129000.0,129500.0,11788045500.0,6822448500.0,4965597000.0
2021-06-03 14:57:22.863648,129000.0,129500.0,129000.0,129500.0,11945805000.0,11832156000.0,113649000.0
2021-06-03 14:58:37.085696,129500.0,130000.0,129500.0,129500.0,12312866500.0,9289559500.0,3023307000.0
2021-06-03 15:06:41.269677,129500.0,130000.0,129500.0,129500.0,11787237000.0,8051680000.0,3735557000.0
2021-06-03 15:17:41.638393,130000.0,130000.0,129500.0,129500.0,12030392500.0,1171170000.0,10859222500.0
2021-06-03 15:19:29.712590,129500.0,130000.0,129000.0,129000.0,24851752500.0,122509000.0,1133724500.0
2021-06-04 09:00:26.083484,127500.0,127500.0,127000.0,127500.0,13102875000.0,1697025000.0,11430000.0
2021-06-04 09:00:33.049220,127500.0,127500.0,127000.0,127000.0,12928992500.0,2982352500.0,9946640000.0
2021-06-04 09:02:11.024206,127000.0,127500.0,126500.0,127000.0,11758014500.0,6054626500.0,5703388000.0
2021-06-04 09:02:36.291057,127000.0,127500.0,127000.0,127000.0,11749706500.0,4302553500.0,7447153000.0
2021-06-04 09:12:04.651813,127000.0,127000.0,126500.0,127000.0,13434608000.0,6724650000.0,6709958000.0
2021-06-04 09:23:22.866669,127000.0,127500.0,127000.0,127000.0,11797373000.0,4536656000.0,7260717000.0
2021-06-04 09:27:08.275670,127000.0,127500.0,126500.0,126500.0,11848626500.0,3018697000.0,8829929500.0
2021-06-04 09:43:11.490308,126500.0,127000.0,126500.0,127000.0,12230035000.0,10799826000.0,1430209000.0
2021-06-04 09:52:08.384902,127000.0,127500.0,126500.0,127000.0,13386824500.0,6764565500.0,6622259000.0
2021-06-04 10:31:32.730492,127500.0,127500.0,126500.0,126500.0,12133943000.0,390399500.0,11743543500.0
2021-06-04 10:38:46.581281,126500.0,127000.0,126500.0,127000.0,11798549500.0,7748905000.0,4049644500.0
2021-06-04 11:24:16.637979,127000.0,127500.0,127000.0,127500.0,12009124500.0,12009124500.0,0.0
2021-06-04 11:24:20.162512,127500.0,128000.0,127000.0,127500.0,11867110000.0,11283424500.0,583685500.0
2021-06-04 11:38:20.250620,127500.0,128000.0,127000.0,127500.0,12438107500.0,8810429000.0,3627678500.0
2021-06-04 12:14:47.503501,127500.0,128000.0,127000.0,127500.0,11780113500.0,8415040500.0,3365073000.0
2021-06-04 12:27:36.821574,127500.0,128500.0,127000.0,128000.0,11925813000.0,9332795000.0,2593018000.0
2021-06-04 12:43:32.881942,128000.0,128500.0,127500.0,128500.0,12812442500.0,7960726000.0,4851716500.0
2021-06-04 13:34:47.632739,128500.0,129000.0,128500.0,128500.0,11962751500.0,8158894500.0,3803857000.0
2021-06-04 13:36:18.539177,129000.0,129000.0,128000.0,128500.0,11847202000.0,6444265000.0,5402937000.0
2021-06-04 13:47:23.123216,128500.0,129000.0,128500.0,128500.0,12216805000.0,2335155000.0,9881650000.0
2021-06-04 14:04:30.598409,128500.0,128500.0,128000.0,128500.0,11798984500.0,8131608500.0,3667376000.0
2021-06-04 14:17:37.002520,128500.0,129000.0,128000.0,129000.0,11750842000.0,8775721500.0,2975120500.0
2021-06-04 14:44:24.124095,129000.0,129000.0,128500.0,128500.0,11752450500.0,2345865000.0,9406585500.0
2021-06-04 14:56:24.282087,128500.0,129000.0,128000.0,128000.0,11752096500.0,2660411500.0,9091685000.0
2021-06-04 15:10:48.245510,128000.0,128500.0,128000.0,128500.0,22919044500.0,4707469000.0,2226304000.0
2021-06-07 09:00:07.583725,129500.0,130000.0,129000.0,129000.0,11728312000.0,2615461000.0,4007054500.0
2021-06-07 09:02:40.296868,129000.0,129500.0,128500.0,129000.0,11970898500.0,3620609000.0,8350289500.0
2021-06-07 09:06:01.322085,129000.0,130000.0,128500.0,129500.0,12895562000.0,8891526500.0,4004035500.0
2021-06-07 09:10:45.580915,130000.0,130000.0,129000.0,129500.0,12694639500.0,7944196500.0,4750443000.0
2021-06-07 09:16:54.883333,129500.0,130000.0,128500.0,128500.0,11735931500.0,1598308500.0,10137623000.0
2021-06-07 09:21:52.769620,128500.0,129500.0,128500.0,129000.0,12497644000.0,6821941500.0,5675702500.0
2021-06-07 09:30:02.424986,129000.0,129500.0,128500.0,128500.0,11725791500.0,6132713500.0,5593078000.0
2021-06-07 09:37:22.929800,129000.0,129500.0,128500.0,128500.0,11824344500.0,4660612500.0,7163732000.0
2021-06-07 10:02:20.029584,128500.0,129500.0,128500.0,128500.0,11721522500.0,6435009500.0,5286513000.0
2021-06-07 10:09:50.507731,129000.0,129000.0,128000.0,128000.0,11833400500.0,47343000.0,11786057500.0
2021-06-07 10:11:48.483184,128000.0,129000.0,128000.0,129000.0,12332879500.0,11029544000.0,1303335500.0
2021-06-07 10:30:10.662773,129000.0,129500.0,128500.0,129000.0,12869987000.0,4231953500.0,8638033500.0
2021-06-07 10:38:06.646159,129000.0,129500.0,128000.0,128000.0,12004513500.0,691870000.0,11312643500.0
2021-06-07 10:57:31.972172,128000.0,128500.0,128000.0,128500.0,14660974500.0,9074798500.0,5586176000.0
2021-06-07 11:58:17.477329,128500.0,129000.0,128000.0,128500.0,14969421500.0,9491213500.0,5478208000.0
2021-06-07 12:06:52.759616,128500.0,129000.0,128000.0,129000.0,11723199500.0,6529153500.0,5194046000.0
2021-06-07 13:14:06.152337,128500.0,129000.0,128500.0,129000.0,11809035000.0,10678749000.0,1130286000.0
2021-06-07 13:27:35.627599,129000.0,129500.0,129000.0,129000.0,12272293500.0,8317282500.0,3955011000.0
2021-06-07 13:33:41.930294,129000.0,129500.0,128500.0,129500.0,15312954500.0,7899411000.0,7413543500.0
2021-06-07 13:55:04.633445,129500.0,130000.0,129000.0,129500.0,11750686000.0,10715065500.0,1035620500.0
2021-06-07 13:57:00.751757,129000.0,129500.0,129000.0,129000.0,12967116500.0,4486527500.0,8480589000.0
2021-06-07 14:37:02.582044,129000.0,129500.0,128500.0,129000.0,11792691500.0,1141043500.0,10651648000.0
2021-06-07 14:37:27.935453,129000.0,129500.0,128500.0,129000.0,11786141000.0,7602973500.0,4183167500.0
2021-06-07 14:43:22.184072,129000.0,129500.0,128500.0,129000.0,11776203500.0,7111635000.0,4664568500.0
2021-06-07 14:56:42.693079,129000.0,129500.0,128500.0,129000.0,11733492500.0,2897403500.0,8836089000.0
2021-06-07 15:09:31.687066,129500.0,129500.0,128500.0,128500.0,18837626500.0,1669125500.0,4310277000.0
2021-06-08 09:00:33.075334,127500.0,127500.0,126500.0,126500.0,12174598500.0,235530000.0,11939068500.0
2021-06-08 09:00:52.416024,126500.0,126500.0,126000.0,126000.0,12280637000.0,38835500.0,12241801500.0
2021-06-08 09:00:58.666378,126000.0,126000.0,125000.0,125000.0,11894176500.0,183390500.0,11710786000.0
2021-06-08 09:01:12.604014,125500.0,126000.0,125000.0,125500.0,11713616500.0,6258629500.0,5454987000.0
2021-06-08 09:01:41.006290,125500.0,126000.0,125000.0,125500.0,12407969500.0,4948726000.0,7459243500.0
2021-06-08 09:02:44.761732,125500.0,126500.0,125000.0,126500.0,12934572500.0,8395773000.0,4538799500.0
2021-06-08 09:05:37.291052,126500.0,127000.0,126000.0,126500.0,12012803000.0,8545358500.0,3467444500.0
2021-06-08 09:07:01.670423,126500.0,127000.0,126000.0,126500.0,11734428500.0,9936509500.0,1797919000.0
2021-06-08 09:09:49.440799,126500.0,127000.0,126000.0,126500.0,12647578000.0,6149447500.0,6498130500.0
2021-06-08 09:13:12.641550,126500.0,126500.0,126000.0,126000.0,12272772000.0,1624260000.0,10648512000.0
2021-06-08 09:15:38.942107,126500.0,126500.0,125500.0,125500.0,11829440500.0,345242000.0,11484198500.0
2021-06-08 09:16:12.997445,125500.0,126000.0,125500.0,125500.0,11876170000.0,89712000.0,11786458000.0
2021-06-08 09:16:49.383727,125500.0,126000.0,125000.0,125500.0,11782746500.0,2053191000.0,9729555500.0
2021-06-08 09:18:58.693792,125000.0,125500.0,125000.0,125500.0,11770488500.0,3260113500.0,8510375000.0
2021-06-08 09:22:31.359467,125500.0,126000.0,125000.0,125500.0,11746399500.0,8205663000.0,3540736500.0
2021-06-08 09:24:03.171790,125500.0,126000.0,125000.0,125500.0,12090669500.0,5620777000.0,6469892500.0
2021-06-08 09:27:22.006947,125500.0,126000.0,125000.0,125500.0,11769934500.0,7135729500.0,4634205000.0
2021-06-08 09:30:35.619703,125500.0,126000.0,125000.0,126000.0,11714043500.0,7706737000.0,4007306500.0
2021-06-08 09:37:17.825466,126000.0,126500.0,125500.0,126000.0,13269982000.0,9171566500.0,4098415500.0
2021-06-08 09:45:46.046742,126000.0,126500.0,125500.0,126000.0,12124914500.0,7708748000.0,4416166500.0
2021-06-08 09:54:53.621480,126000.0,126500.0,125500.0,126500.0,12030505500.0,9128049500.0,2902456000.0
2021-06-08 10:05:46.612208,126500.0,127500.0,126000.0,127500.0,11716924500.0,9571616000.0,2145308500.0
2021-06-08 10:14:11.687610,127500.0,127500.0,126500.0,127000.0,11715644000.0,8459028000.0,3256616000.0
2021-06-08 10:26:24.720617,126500.0,127500.0,126500.0,127500.0,11713068500.0,8478347000.0,3234721500.0
2021-06-08 10:39:42.131804,127500.0,127500.0,126500.0,126500.0,11759205500.0,2208932000.0,9550273500.0
2021-06-08 10:45:43.170159,126500.0,127500.0,126500.0,127000.0,11724523500.0,8699468000.0,3025055500.0
2021-06-08 11:03:30.160937,127500.0,127500.0,126500.0,127000.0,11987772000.0,5769647500.0,6218124500.0
2021-06-08 11:10:04.814543,127000.0,127500.0,126500.0,126500.0,11712824500.0,5746776000.0,5966048500.0
2021-06-08 11:28:07.646900,127000.0,127000.0,126500.0,127000.0,11715101000.0,2650617000.0,9064484000.0
2021-06-08 11:50:25.115665,127000.0,127000.0,126500.0,126500.0,11783957000.0,957834000.0,10826123000.0
2021-06-08 11:59:47.807740,126500.0,127000.0,126000.0,126500.0,11714895500.0,6359861500.0,5355034000.0
2021-06-08 12:25:26.274870,127000.0,127000.0,126500.0,127000.0,14836730000.0,14375511000.0,461219000.0
2021-06-08 12:31:07.829526,127000.0,127500.0,126500.0,127000.0,12295322500.0,5179287500.0,7116035000.0
2021-06-08 12:54:20.749318,127000.0,127500.0,127000.0,127000.0,11713107500.0,7213243500.0,4499864000.0
2021-06-08 13:19:38.595869,127500.0,127500.0,127000.0,127000.0,11931369500.0,4494757500.0,7436612000.0
2021-06-08 13:59:39.478212,127000.0,127500.0,127000.0,127000.0,12132024500.0,2104231500.0,10027793000.0
2021-06-08 13:59:54.237009,127000.0,127500.0,126500.0,127000.0,12346068500.0,4182691500.0,8163377000.0
2021-06-08 14:10:09.380038,127000.0,127500.0,126500.0,127000.0,12047404500.0,6903607500.0,5143797000.0
2021-06-08 14:25:02.891840,127000.0,127500.0,126500.0,127000.0,11729132500.0,4384896000.0,7344236500.0
2021-06-08 14:41:02.067187,127000.0,127500.0,127000.0,127000.0,11734900500.0,3134587500.0,8600313000.0
2021-06-08 15:07:09.341674,127500.0,127500.0,127000.0,127500.0,26358252500.0,4058962500.0,5266055000.0
2021-06-09 09:00:22.605296,125500.0,126000.0,125500.0,125500.0,11820294000.0,19278000.0,1551807500.0
2021-06-09 09:00:24.840831,125500.0,125500.0,125000.0,125000.0,11789162500.0,2116306500.0,9672856000.0
2021-06-09 09:02:26.675466,125500.0,125500.0,124000.0,125000.0,11702891000.0,4728799500.0,6974091500.0
2021-06-09 09:07:08.663730,125000.0,125500.0,124500.0,125000.0,12053931500.0,4692208000.0,7361723500.0
2021-06-09 09:07:55.618844,125000.0,125000.0,124500.0,125000.0,11756385500.0,2981750000.0,8774635500.0
2021-06-09 09:13:13.349642,125000.0,125000.0,124500.0,125000.0,11718140500.0,6897625000.0,4820515500.0
2021-06-09 09:16:47.967922,125000.0,125000.0,124500.0,124500.0,11728823000.0,8447750000.0,3281073000.0
2021-06-09 09:23:05.356148,125000.0,125000.0,124500.0,124500.0,12818251500.0,5940000000.0,6878251500.0
2021-06-09 09:28:13.001942,124500.0,125000.0,124500.0,124500.0,11885650000.0,2125000.0,11883525000.0
2021-06-09 09:28:15.525265,125000.0,125000.0,124500.0,124500.0,12238817000.0,85625000.0,12153192000.0
2021-06-09 09:28:25.958068,124500.0,125000.0,124000.0,124500.0,11863799000.0,3467219500.0,8396579500.0
2021-06-09 09:28:49.671006,124500.0,124500.0,124000.0,124500.0,11682694500.0,10998579000.0,684115500.0
2021-06-09 09:30:00.630376,124500.0,125000.0,124000.0,124500.0,11708274500.0,5843159000.0,5865115500.0
2021-06-09 09:38:28.049680,124500.0,124500.0,124000.0,124500.0,12614572000.0,9306624000.0,3307948000.0
2021-06-09 09:53:34.164709,124500.0,125000.0,124000.0,124500.0,11680619000.0,10355526000.0,1325093000.0
2021-06-09 09:57:04.555532,124500.0,125000.0,124000.0,124500.0,15080003500.0,8611751000.0,6468252500.0
2021-06-09 10:05:57.545851,124500.0,125000.0,124000.0,124500.0,11714520500.0,5767869500.0,5946651000.0
2021-06-09 10:11:37.797313,124500.0,124500.0,124000.0,124000.0,11687368500.0,5309800500.0,6377568000.0
2021-06-09 10:29:27.092591,124500.0,124500.0,124000.0,124000.0,11688722000.0,2188710000.0,9500012000.0
2021-06-09 10:37:45.042720,124500.0,124500.0,124000.0,124500.0,11716993500.0,9290065500.0,2426928000.0
2021-06-09 10:47:01.451564,124500.0,125000.0,124500.0,125000.0,11813690500.0,9873233500.0,1940457000.0
2021-06-09 10:56:12.353482,125000.0,125500.0,124500.0,124500.0,11692282500.0,8769980000.0,2922302500.0
2021-06-09 10:59:58.925584,125000.0,125000.0,124500.0,124500.0,11734763000.0,1746875000.0,9987888000.0
2021-06-09 11:10:25.522718,124500.0,125000.0,124500.0,124500.0,11688115500.0,2752875000.0,8935240500.0
2021-06-09 11:33:42.400161,125000.0,125000.0,124500.0,124500.0,11712810000.0,3479625000.0,8233185000.0
2021-06-09 12:07:05.123863,124500.0,125000.0,124500.0,124500.0,11790766000.0,340750000.0,11450016000.0
2021-06-09 12:10:28.949958,124500.0,124500.0,124000.0,124000.0,11687751000.0,3355897500.0,8331853500.0
2021-06-09 12:30:07.580661,124000.0,124500.0,124000.0,124000.0,11909710000.0,927774000.0,10981936000.0
2021-06-09 12:36:46.683627,124000.0,124500.0,124000.0,124000.0,11826650500.0,6598500.0,11820052000.0
2021-06-09 12:36:49.263923,124000.0,124500.0,124000.0,124000.0,13143909500.0,39217500.0,13104692000.0
2021-06-09 12:36:55.150023,124000.0,124500.0,124000.0,124000.0,11687383000.0,33615000.0,11653768000.0
2021-06-09 12:37:33.030070,124000.0,124500.0,123500.0,124000.0,11679949500.0,6562122000.0,5117827500.0
2021-06-09 12:44:55.217826,124000.0,124000.0,123500.0,123500.0,15374342000.0,814680000.0,14559662000.0
2021-06-09 12:48:56.185546,123500.0,124000.0,123500.0,123500.0,11808763500.0,15872000.0,11792891500.0
2021-06-09 12:48:57.219456,123500.0,123500.0,123500.0,123500.0,12874504500.0,0.0,12874504500.0
2021-06-09 12:48:58.284598,123500.0,123500.0,123000.0,123000.0,12087207500.0,389025000.0,11698182500.0
2021-06-09 12:51:46.594961,123000.0,123500.0,123000.0,123000.0,12630994000.0,247000.0,12630747000.0
2021-06-09 12:51:47.953925,123000.0,123500.0,123000.0,123500.0,11697502000.0,1113229000.0,10584273000.0
2021-06-09 12:59:36.194558,123500.0,123500.0,123000.0,123000.0,11703136000.0,4965688000.0,6737448000.0
2021-06-09 13:21:49.432290,123500.0,123500.0,123000.0,123000.0,12537462500.0,3025626500.0,9511836000.0
2021-06-09 13:37:14.376435,123500.0,123500.0,123000.0,123000.0,11850352500.0,161908500.0,11688444000.0
2021-06-09 13:38:08.897185,123000.0,123500.0,123000.0,123000.0,11722010500.0,88055500.0,11633955000.0
2021-06-09 13:39:08.423439,123000.0,123500.0,122500.0,123000.0,11683035500.0,1856293000.0,9826742500.0
2021-06-09 13:49:27.078432,123000.0,123000.0,122500.0,122500.0,11810807000.0,3216942000.0,8593865000.0
2021-06-09 14:02:57.264592,122500.0,123000.0,122500.0,123000.0,11681980000.0,3589140000.0,8092840000.0
2021-06-09 14:13:29.070820,122500.0,123000.0,122500.0,123000.0,11718683500.0,4270806000.0,7447877500.0
2021-06-09 14:26:20.133710,123000.0,123000.0,122500.0,123000.0,15964901500.0,14456559000.0,1508342500.0
2021-06-09 14:31:01.777862,122500.0,123000.0,122500.0,123000.0,11959901500.0,11959044000.0,857500.0
2021-06-09 14:31:02.132724,123000.0,123500.0,123000.0,123000.0,11680928500.0,3557393500.0,8123535000.0
2021-06-09 14:37:09.819305,123000.0,123500.0,122500.0,123000.0,11960852500.0,1695045500.0,10265807000.0
2021-06-09 14:38:34.321261,123000.0,123000.0,122500.0,122500.0,11709169500.0,5817777000.0,5891392500.0
2021-06-09 14:51:49.809420,122500.0,123000.0,122500.0,123000.0,11687883500.0,3474381000.0,8213502500.0
2021-06-09 15:00:04.966307,123000.0,123000.0,122500.0,123000.0,11682501500.0,5224179000.0,6458322500.0
2021-06-09 15:09:44.197147,122500.0,123000.0,122500.0,123000.0,11703281500.0,3615954000.0,8087327500.0
2021-06-09 15:16:40.946214,123000.0,123000.0,122500.0,122500.0,54737605500.0,2910918000.0,5533937500.0
2021-06-10 09:00:26.195225,122500.0,123000.0,122000.0,122500.0,11734850500.0,609945000.0,5783538000.0
2021-06-10 09:01:23.946676,122000.0,123000.0,122000.0,122500.0,12740404000.0,8213359500.0,4527044500.0
2021-06-10 09:04:11.155524,122500.0,123000.0,122000.0,122500.0,11745476500.0,7398297000.0,4347179500.0
2021-06-10 09:06:24.452897,122500.0,123000.0,122000.0,122500.0,12439576000.0,6088143500.0,6351432500.0
2021-06-10 09:20:06.058137,122500.0,123000.0,122000.0,122500.0,12068440000.0,8878821000.0,3189619000.0
2021-06-10 09:21:12.754200,122500.0,123000.0,122000.0,122000.0,11744315000.0,4152916500.0,7591398500.0
2021-06-10 09:36:51.830645,122000.0,122500.0,122000.0,122000.0,11770447500.0,121887500.0,11648560000.0
2021-06-10 09:38:33.875173,122000.0,122000.0,121500.0,121500.0,13533776500.0,525088000.0,13008688500.0
2021-06-10 09:43:10.281178,121500.0,121500.0,121000.0,121500.0,11739798000.0,642856500.0,11096941500.0
2021-06-10 09:43:32.132556,121500.0,121500.0,120500.0,121000.0,11955323500.0,522446000.0,11432877500.0
2021-06-10 09:43:40.737317,121000.0,121000.0,120500.0,121000.0,16375916000.0,9469097000.0,6906819000.0
2021-06-10 09:51:58.751239,121000.0,121500.0,121000.0,121500.0,12725372000.0,11042383000.0,1682989000.0
2021-06-10 10:06:04.440344,121500.0,122000.0,121500.0,121500.0,11734473500.0,7978301000.0,3756172500.0
2021-06-10 10:08:34.282423,121000.0,122000.0,121000.0,122000.0,15350811000.0,12321483500.0,3029206000.0
2021-06-10 10:33:29.060535,122000.0,122500.0,121500.0,122500.0,11738244000.0,5039754500.0,6698489500.0
2021-06-10 10:39:17.705900,122500.0,122500.0,121500.0,122000.0,12669028000.0,6875694500.0,5793333500.0
2021-06-10 10:58:23.059441,121500.0,122500.0,121500.0,122500.0,11763334000.0,8617598000.0,3145736000.0
2021-06-10 11:25:10.930463,122000.0,123000.0,122000.0,122500.0,11738129500.0,9105467500.0,2632662000.0
2021-06-10 11:31:02.473155,123000.0,123000.0,122000.0,122500.0,11752397500.0,6060868500.0,5691529000.0
2021-06-10 11:40:57.342493,122500.0,123000.0,122000.0,123000.0,12160496000.0,6672285000.0,5488211000.0
2021-06-10 12:01:27.512133,123000.0,123500.0,122500.0,123500.0,11774751500.0,9344822000.0,2429929500.0
2021-06-10 12:17:54.086123,123500.0,123500.0,122500.0,122500.0,11742311000.0,3834060000.0,7908251000.0
2021-06-10 12:30:35.076876,122500.0,123500.0,122500.0,123500.0,11739444000.0,10259229000.0,1480215000.0
2021-06-10 12:42:01.168524,123500.0,123500.0,122500.0,123000.0,11736980500.0,4916290500.0,6820690000.0
2021-06-10 12:51:29.186570,123000.0,123500.0,123000.0,123500.0,11776119500.0,7224873500.0,4551246000.0
2021-06-10 13:22:33.167526,123500.0,124000.0,123000.0,123000.0,11740688000.0,9489802000.0,2250886000.0
2021-06-10 13:32:15.867921,123000.0,123500.0,123000.0,123000.0,11744548500.0,4865035500.0,6879513000.0
2021-06-10 13:54:48.754147,123000.0,123000.0,122500.0,123000.0,11882401000.0,5333280000.0,6549121000.0
2021-06-10 14:09:05.216294,122500.0,123500.0,122500.0,123500.0,11734973500.0,7696771000.0,4038202500.0
2021-06-10 14:25:43.546758,123500.0,123500.0,122500.0,122500.0,11745746000.0,3669491500.0,8076254500.0
2021-06-10 14:37:21.494282,122500.0,123000.0,122500.0,123000.0,11871081500.0,8280729000.0,3590352500.0
2021-06-10 14:55:33.769814,123000.0,123500.0,122500.0,123000.0,12634679000.0,9917982500.0,2716696500.0
2021-06-10 14:55:38.386083,123000.0,124000.0,123000.0,124000.0,11734609500.0,9251898500.0,2482711000.0
2021-06-10 15:06:22.687580,124000.0,124000.0,123000.0,124000.0,11735326000.0,4568838500.0,7166487500.0
2021-06-10 15:13:42.339739,123500.0,124000.0,123000.0,123000.0,133621586500.0,2620988000.0,1595496500.0
2021-06-11 09:00:21.384294,124500.0,124500.0,124000.0,124500.0,11721937500.0,1328788500.0,305412000.0
2021-06-11 09:01:13.921505,124500.0,125000.0,124000.0,124500.0,12425791500.0,7200475500.0,5225316000.0
2021-06-11 09:10:14.547505,124000.0,125000.0,124000.0,125000.0,11987453000.0,10110011000.0,1877442000.0
