datetime,open,high,low,close,trading_value,buy_taking_trading_value,sell_taking_trading_value
2021-06-02 10:48:14.480886,81000.0,81100.0,80900.0,81000.0,31476184700.0,19513999900.0,11962184800.0
2021-06-02 10:55:52.998121,81000.0,81100.0,80800.0,80900.0,31009079100.0,7858264300.0,23150814800.0
2021-06-02 11:05:05.973281,80900.0,81000.0,80800.0,80900.0,33173707100.0,17111472800.0,16062234300.0
2021-06-02 11:16:32.552828,80900.0,80900.0,80800.0,80800.0,31002164500.0,11972310100.0,19029854400.0
2021-06-02 11:40:17.225104,80800.0,80900.0,80700.0,80700.0,31402093700.0,10915516000.0,20486577700.0
2021-06-02 11:55:59.130967,80700.0,80900.0,80600.0,80900.0,33164503100.0,24431506400.0,8732996700.0
2021-06-02 12:10:15.320805,80900.0,81000.0,80800.0,80900.0,31382804000.0,13945724800.0,17437079200.0
2021-06-02 12:26:27.591529,80900.0,81000.0,80700.0,80900.0,31402533400.0,13600436200.0,17802097200.0
2021-06-02 12:51:14.456625,80900.0,81000.0,80800.0,80900.0,31000027200.0,19124717400.0,11875309800.0
2021-06-02 13:04:45.902998,81000.0,81000.0,80800.0,80900.0,31238137600.0,12452924400.0,18785213200.0
2021-06-02 13:12:34.435075,80900.0,81000.0,80800.0,80800.0,31467285800.0,14603721000.0,16863564800.0
2021-06-02 13:27:05.335070,80800.0,80900.0,80700.0,80800.0,31670258300.0,8338028200.0,23332230100.0
2021-06-02 13:34:36.007283,80800.0,81000.0,80700.0,80900.0,32217458500.0,24541259600.0,7676198900.0
2021-06-02 13:44:58.353428,81000.0,81000.0,80700.0,80800.0,31017464500.0,11191097200.0,19826367300.0
2021-06-02 14:04:09.936928,80800.0,80900.0,80700.0,80800.0,31059435100.0,9353799600.0,21705635500.0
2021-06-02 14:24:18.712391,80800.0,80900.0,80700.0,80800.0,31237163500.0,13042157000.0,18195006500.0
2021-06-02 14:31:00.160352,80800.0,80900.0,80700.0,80800.0,31596768300.0,16438497600.0,15158270700.0
2021-06-02 14:42:37.164300,80800.0,80900.0,80700.0,80800.0,34990564300.0,15916583300.0,19073981000.0
2021-06-02 14:52:00.254158,80800.0,80800.0,80600.0,80700.0,31762392900.0,9892018500.0,21870374400.0
2021-06-02 15:04:05.437924,80700.0,80800.0,80600.0,80800.0,91302250100.0,5984707600.0,22076917700.0
2021-06-03 09:00:15.246102,81300.0,81300.0,81100.0,81200.0,31605741000.0,2018957500.0,1645193000.0
2021-06-03 09:00:20.214930,81200.0,81500.0,81100.0,81400.0,30881098900.0,20874822200.0,10006276700.0
2021-06-03 09:03:02.149309,81400.0,81500.0,81400.0,81400.0,31137230500.0,5457158500.0,25680072000.0
2021-06-03 09:05:49.583761,81400.0,81500.0,81300.0,81500.0,30914208500.0,23404609500.0,7509599000.0
2021-06-03 09:09:04.323397,81500.0,81500.0,81400.0,81500.0,31142691500.0,31136993500.0,5698000.0
2021-06-03 09:09:06.118663,81500.0,81700.0,81500.0,81700.0,30872851000.0,27232799200.0,3640051800.0
2021-06-03 09:11:21.904111,81700.0,81900.0,81600.0,81800.0,31403039200.0,14907605100.0,16495434100.0
2021-06-03 09:15:19.722154,81800.0,81900.0,81700.0,81900.0,31426821400.0,16811897900.0,14614923500.0
2021-06-03 09:17:03.042309,81900.0,82000.0,81800.0,82000.0,31422133000.0,29167690000.0,2254443000.0
2021-06-03 09:18:34.521973,82000.0,82200.0,82000.0,82100.0,31027525900.0,26510011400.0,4517514500.0
2021-06-03 09:22:16.484885,82100.0,82300.0,82100.0,82300.0,31041551100.0,27734405100.0,3307146000.0
2021-06-03 09:23:16.764734,82300.0,82400.0,82200.0,82300.0,30867204500.0,14614163300.0,16253041200.0
2021-06-03 09:24:56.656369,82400.0,82400.0,82300.0,82400.0,31048548200.0,16249197600.0,14799350600.0
2021-06-03 09:28:47.613308,82400.0,82500.0,82300.0,82500.0,30910480800.0,29891195800.0,1019285000.0
2021-06-03 09:29:38.096062,82400.0,82500.0,82400.0,82500.0,33678584500.0,29617912500.0,4060672000.0
2021-06-03 09:30:39.485090,82500.0,82600.0,82400.0,82500.0,30870237400.0,16800832000.0,14069405400.0
2021-06-03 09:31:36.485212,82400.0,82500.0,82300.0,82300.0,30870462600.0,8722818200.0,22147644400.0
2021-06-03 09:33:45.623788,82300.0,82400.0,82200.0,82300.0,30868674200.0,15814855200.0,15053819000.0
2021-06-03 09:35:42.207062,82300.0,82400.0,82200.0,82400.0,31577302100.0,17934929400.0,13642372700.0
2021-06-03 09:40:57.561163,82400.0,82500.0,82300.0,82500.0,33551187300.0,30694699100.0,2856488200.0
2021-06-03 09:41:51.881169,82400.0,82600.0,82400.0,82600.0,30869146100.0,26674380200.0,4194765900.0
2021-06-03 09:44:01.850255,82600.0,82600.0,82500.0,82600.0,34148614800.0,30229369800.0,3919245000.0
2021-06-03 09:47:03.013934,82600.0,82700.0,82500.0,82700.0,31129173600.0,29599032900.0,1530140700.0
2021-06-03 09:48:36.600317,82600.0,82800.0,82600.0,82800.0,34716572200.0,33080175800.0,1636396400.0
2021-06-03 09:49:55.470843,82800.0,82900.0,82700.0,82800.0,30996307500.0,23558083300.0,7438224200.0
2021-06-03 09:51:05.289842,82700.0,82800.0,82600.0,82800.0,38173082800.0,23074358300.0,15098724500.0
2021-06-03 09:54:08.037266,82700.0,82900.0,82700.0,82900.0,30872842300.0,26839002900.0,4033839400.0
2021-06-03 09:56:01.353061,82900.0,83000.0,82800.0,82900.0,31150498000.0,30656347600.0,494150400.0
2021-06-03 09:56:46.795468,82900.0,82900.0,82800.0,82800.0,32436940500.0,22136040900.0,10300899600.0
2021-06-03 09:59:00.405533,82800.0,82900.0,82700.0,82800.0,30939219500.0,9272599500.0,21666620000.0
2021-06-03 10:02:32.585047,82700.0,82800.0,82500.0,82600.0,32899968400.0,4881208700.0,28018759700.0
2021-06-03 10:04:49.465882,82600.0,82700.0,82500.0,82600.0,30960427500.0,5881288800.0,25079138700.0
2021-06-03 10:09:37.799675,82600.0,82600.0,82400.0,82500.0,34295638800.0,5410808600.0,28884830200.0
2021-06-03 10:14:27.276135,82500.0,82500.0,82300.0,82300.0,30884304100.0,3302551700.0,27581752400.0
2021-06-03 10:18:25.561957,82300.0,82500.0,82300.0,82500.0,30871484700.0,20974415500.0,9897069200.0
2021-06-03 10:25:47.773127,82500.0,82500.0,82400.0,82500.0,30981859000.0,23346675000.0,7635184000.0
2021-06-03 10:32:04.652335,82400.0,82600.0,82400.0,82600.0,31418418000.0,28835842300.0,2582575700.0
2021-06-03 10:36:09.124073,82600.0,82700.0,82600.0,82700.0,32054565000.0,28929972200.0,3124592800.0
2021-06-03 10:38:43.456478,82700.0,82800.0,82600.0,82700.0,31220902000.0,14315374900.0,16905527100.0
2021-06-03 10:44:54.667728,82700.0,82800.0,82600.0,82700.0,31617741300.0,14710746900.0,16906994400.0
2021-06-03 10:49:38.882677,82700.0,82800.0,82600.0,82700.0,31209766500.0,24137629800.0,7072136700.0
2021-06-03 10:54:34.066544,82800.0,82800.0,82700.0,82800.0,30917254900.0,11798751600.0,19118503300.0
2021-06-03 11:09:28.690544,82800.0,82800.0,82700.0,82700.0,30922557800.0,10848456000.0,20074101800.0
2021-06-03 11:21:55.896749,82700.0,82800.0,82700.0,82700.0,31004552300.0,8689363200.0,22315189100.0
2021-06-03 11:35:34.320410,82700.0,82800.0,82600.0,82700.0,30883203200.0,8994708600.0,21888494600.0
2021-06-03 11:47:33.753114,82600.0,82700.0,82600.0,82700.0,30875843100.0,25859049500.0,5016793600.0
2021-06-03 11:57:14.019709,82700.0,82800.0,82600.0,82800.0,31167321000.0,16500230200.0,14667090800.0
2021-06-03 12:17:53.174415,82700.0,82800.0,82700.0,82800.0,31128797800.0,24806052000.0,6322745800.0
2021-06-03 12:32:26.609037,82800.0,82800.0,82700.0,82800.0,31111849400.0,31110030000.0,1819400.0
2021-06-03 12:32:28.813215,82800.0,82900.0,82800.0,82800.0,30865788700.0,24974320300.0,5891468400.0
2021-06-03 12:43:19.157744,82900.0,82900.0,82800.0,82900.0,31065802800.0,30192180000.0,873622800.0
2021-06-03 12:45:41.438900,82900.0,83000.0,82800.0,82900.0,32821074500.0,27206809000.0,5614265500.0
2021-06-03 12:49:53.891440,82900.0,82900.0,82800.0,82900.0,30937926100.0,24861544200.0,6076381900.0
2021-06-03 12:57:38.832940,82900.0,83000.0,82800.0,82900.0,33705232300.0,22089462500.0,11615769800.0
2021-06-03 13:03:09.999597,82900.0,83000.0,82900.0,82900.0,33433612900.0,15953401800.0,17480211100.0
2021-06-03 13:18:02.735310,82900.0,83000.0,82900.0,82900.0,30882097100.0,10271582000.0,20610515100.0
2021-06-03 13:34:38.066981,82900.0,83000.0,82900.0,82900.0,34966978500.0,7712360000.0,27254618500.0
2021-06-03 13:47:48.536371,82900.0,83000.0,82800.0,82800.0,30869203000.0,1382460900.0,29486742100.0
2021-06-03 13:50:54.212801,82800.0,82900.0,82800.0,82800.0,30870426600.0,19716438600.0,11153988000.0
2021-06-03 14:02:54.850354,82800.0,82900.0,82800.0,82900.0,31060710000.0,22263624000.0,8797086000.0
2021-06-03 14:14:58.064618,82900.0,83000.0,82800.0,82900.0,30869560200.0,25050977200.0,5818583000.0
2021-06-03 14:19:29.341711,82900.0,83000.0,82900.0,82900.0,34263507600.0,8209364000.0,26054143600.0
2021-06-03 14:30:54.421439,82900.0,83000.0,82800.0,82900.0,30867356100.0,2459936000.0,28407420100.0
2021-06-03 14:34:47.040978,82900.0,82900.0,82800.0,82800.0,30865411700.0,12195667700.0,18669744000.0
2021-06-03 14:52:00.840085,82900.0,82900.0,82800.0,82900.0,30873800100.0,20865681300.0,10008118800.0
2021-06-03 15:00:54.984065,82800.0,83000.0,82800.0,82900.0,30865461100.0,24789611100.0,6075850000.0
2021-06-03 15:02:49.648580,82800.0,83000.0,82800.0,83000.0,32592805500.0,21281853300.0,11310952200.0
2021-06-03 15:12:05.411438,82900.0,83000.0,82900.0,83000.0,30932624000.0,11406358000.0,19526266000.0
2021-06-03 15:18:07.319530,82900.0,83000.0,82800.0,82800.0,109017848000.0,1500972000.0,22033493600.0
2021-06-04 09:00:20.874160,82700.0,82700.0,82700.0,82700.0,48026867200.0,0.0,0.0
2021-06-04 09:00:20.875163,82600.0,82700.0,82200.0,82300.0,33958174400.0,16028649300.0,17929525100.0
2021-06-04 09:02:31.172217,82300.0,82600.0,82300.0,82500.0,31438565100.0,22287184700.0,9151380400.0
2021-06-04 09:06:27.221007,82500.0,82600.0,82100.0,82200.0,30979839400.0,11110588500.0,19869250900.0
2021-06-04 09:18:13.471302,82300.0,82300.0,82200.0,82200.0,31120742600.0,22990505000.0,8130237600.0
2021-06-04 09:26:03.376474,82300.0,82300.0,82100.0,82100.0,31269290000.0,3301310500.0,27967979500.0
2021-06-04 09:28:28.994191,82100.0,82200.0,82000.0,82000.0,32133129400.0,3998024000.0,28135105400.0
2021-06-04 09:32:28.419414,82000.0,82100.0,81800.0,81900.0,30976721200.0,1854766300.0,29121954900.0
2021-06-04 09:34:25.253437,81800.0,82000.0,81700.0,81800.0,30989482800.0,1759215600.0,29230267200.0
2021-06-04 09:40:38.584539,81800.0,81900.0,81600.0,81900.0,30991548400.0,17550751900.0,13440796500.0
2021-06-04 09:51:53.135262,81900.0,82100.0,81800.0,82000.0,31047045200.0,20842029300.0,10205015900.0
2021-06-04 09:57:17.283217,82000.0,82100.0,81900.0,82000.0,31573295000.0,15405341300.0,16167953700.0
2021-06-04 10:05:34.480257,82000.0,82100.0,81900.0,82000.0,33950091200.0,19558408200.0,14391683000.0
2021-06-04 10:12:18.292831,82000.0,82100.0,81900.0,81900.0,31302231600.0,5288256300.0,26013975300.0
2021-06-04 10:18:32.459937,82000.0,82000.0,81700.0,81700.0,36934296600.0,10249702000.0,26684594600.0
2021-06-04 10:35:13.154171,81800.0,81900.0,81600.0,81900.0,32319642400.0,21413283800.0,10906358600.0
2021-06-04 10:43:12.297659,81900.0,82200.0,81900.0,81900.0,31457021400.0,17995787800.0,13461233600.0
2021-06-04 10:54:55.488798,81900.0,82000.0,81800.0,82000.0,31017532900.0,18562626700.0,12454906200.0
2021-06-04 11:15:28.353220,82000.0,82100.0,81900.0,82100.0,30992405000.0,19824047800.0,11168357200.0
2021-06-04 11:31:51.701889,82100.0,82200.0,82000.0,82100.0,30975196900.0,19500090100.0,11475106800.0
2021-06-04 11:48:54.632543,82000.0,82100.0,81900.0,82000.0,32475486100.0,8588667000.0,23886819100.0
2021-06-04 12:02:01.909997,82000.0,82200.0,82000.0,82100.0,30995342800.0,16840883900.0,14154458900.0
2021-06-04 12:27:28.010450,82100.0,82300.0,82000.0,82200.0,31055424700.0,22195669000.0,8859755700.0
2021-06-04 12:40:18.615695,82300.0,82500.0,82200.0,82400.0,31164549400.0,17321578200.0,13842971200.0
2021-06-04 12:51:22.517652,82400.0,82500.0,82300.0,82400.0,32074989600.0,16778886000.0,15296103600.0
2021-06-04 13:01:02.029032,82400.0,82500.0,82300.0,82400.0,31091265500.0,12377138700.0,18714126800.0
2021-06-04 13:17:49.274115,82400.0,82500.0,82300.0,82500.0,30982775500.0,22508495500.0,8474280000.0
2021-06-04 13:31:13.772448,82500.0,82500.0,82300.0,82300.0,31125040500.0,8709566200.0,22415474300.0
2021-06-04 13:51:31.943699,82400.0,82500.0,82300.0,82400.0,30976262100.0,20434780000.0,10541482100.0
2021-06-04 13:59:08.118110,82400.0,82400.0,82100.0,82100.0,30986891400.0,6044399200.0,24942492200.0
2021-06-04 14:06:22.390215,82100.0,82200.0,82000.0,82200.0,31302048800.0,15289481500.0,16012567300.0
2021-06-04 14:15:36.954025,82100.0,82400.0,82100.0,82300.0,31524640500.0,21927282100.0,9597358400.0
2021-06-04 14:20:37.439268,82300.0,82400.0,82200.0,82300.0,30978399400.0,16955024500.0,14023374900.0
2021-06-04 14:31:28.817285,82200.0,82300.0,82100.0,82200.0,30980636100.0,10012817900.0,20967818200.0
2021-06-04 14:46:43.645033,82100.0,82200.0,82100.0,82100.0,31002092700.0,9501826800.0,21500265900.0
2021-06-04 15:00:11.791303,82100.0,82200.0,82100.0,82200.0,32262605400.0,13711782000.0,18550823400.0
2021-06-04 15:18:16.701813,82100.0,82200.0,82100.0,82200.0,71001895400.0,2756083800.0,5397746600.0
2021-06-07 09:00:34.426773,82700.0,82800.0,82600.0,82700.0,31066489100.0,4684636300.0,3037296800.0
2021-06-07 09:01:39.581855,82700.0,82800.0,82400.0,82500.0,30984843500.0,7952860200.0,23031983300.0
2021-06-07 09:03:40.834587,82500.0,82600.0,82400.0,82500.0,31385615900.0,8648892700.0,22736723200.0
2021-06-07 09:06:37.796229,82500.0,82700.0,82400.0,82600.0,32550930800.0,21316253200.0,11234677600.0
2021-06-07 09:10:52.495092,82600.0,82700.0,82400.0,82400.0,30973057000.0,4964694800.0,26008362200.0
2021-06-07 09:16:52.158521,82400.0,82500.0,82300.0,82400.0,35127962000.0,7021591700.0,28106370300.0
2021-06-07 09:18:53.003928,82400.0,82400.0,82100.0,82100.0,30981672400.0,2933589500.0,28048082900.0
2021-06-07 09:22:19.599442,82100.0,82200.0,82000.0,82100.0,31211749800.0,12615959200.0,18595790600.0
2021-06-07 09:27:54.641059,82100.0,82200.0,82000.0,82100.0,30972495700.0,16200578700.0,14771917000.0
2021-06-07 09:35:29.636451,82100.0,82200.0,82000.0,82100.0,31312131000.0,11920433100.0,19391697900.0
2021-06-07 09:42:40.772483,82100.0,82200.0,82000.0,82000.0,31014142100.0,5729152300.0,25284989800.0
2021-06-07 09:49:06.472111,82000.0,82000.0,81800.0,81900.0,31115114800.0,7966573700.0,23148541100.0
2021-06-07 09:50:20.693101,81900.0,82000.0,81800.0,81900.0,31017710000.0,17396912800.0,13620797200.0
2021-06-07 10:04:13.270365,81900.0,82000.0,81800.0,81800.0,31324878500.0,3606759000.0,27718119500.0
2021-06-07 10:09:27.845206,81800.0,81900.0,81700.0,81800.0,31246740300.0,17628876900.0,13617863400.0
2021-06-07 10:15:00.170069,81800.0,82100.0,81700.0,82000.0,31874499700.0,23380721900.0,8493777800.0
2021-06-07 10:24:33.422275,82000.0,82100.0,81900.0,82000.0,30986176200.0,19044081400.0,11942094800.0
2021-06-07 10:34:18.400218,82000.0,82000.0,81800.0,81900.0,30987636200.0,13023238600.0,17963906200.0
2021-06-07 10:43:20.381827,81800.0,82000.0,81800.0,81800.0,31612844300.0,13524822000.0,18088022300.0
2021-06-07 10:57:21.855917,81800.0,81900.0,81700.0,81800.0,31478378900.0,11316499800.0,20161879100.0
2021-06-07 11:07:04.994443,81800.0,81900.0,81700.0,81700.0,32316426200.0,16721681300.0,15594744900.0
2021-06-07 11:18:54.867204,81700.0,81800.0,81600.0,81700.0,32975415200.0,12016398600.0,20959016600.0
2021-06-07 11:27:46.998617,81700.0,81800.0,81600.0,81800.0,31364009600.0,23029752500.0,8334257100.0
2021-06-07 11:51:57.098227,81800.0,82000.0,81700.0,81900.0,36737122200.0,24155982400.0,12581139800.0
2021-06-07 12:06:13.866111,81800.0,81900.0,81700.0,81800.0,30982205400.0,8250083600.0,22732121800.0
2021-06-07 12:15:56.518780,81800.0,81900.0,81700.0,81900.0,30983216500.0,9430082500.0,21553134000.0
2021-06-07 12:29:34.648296,81800.0,81900.0,81800.0,81800.0,31908107700.0,10026771300.0,21881336400.0
2021-06-07 13:00:23.061688,81800.0,81900.0,81700.0,81900.0,31410317400.0,26818049600.0,4592267800.0
2021-06-07 13:12:05.031354,81900.0,82000.0,81800.0,82000.0,31753970600.0,26385468200.0,5368502400.0
2021-06-07 13:20:58.502158,82000.0,82200.0,81900.0,82100.0,31262690400.0,20314995100.0,10947695300.0
2021-06-07 13:31:01.611075,82100.0,82200.0,82000.0,82200.0,30992307700.0,18449229400.0,12543078300.0
2021-06-07 13:52:16.148698,82200.0,82400.0,82100.0,82300.0,31094239400.0,27306705000.0,3787534400.0
2021-06-07 13:55:03.863333,82300.0,82400.0,82200.0,82300.0,30971990400.0,15190552100.0,15781438300.0
2021-06-07 14:06:39.517030,82200.0,82400.0,82200.0,82300.0,31108161700.0,18961838900.0,12146322800.0
2021-06-07 14:27:24.811574,82300.0,82400.0,82200.0,82300.0,31288788900.0,15020421400.0,16268367500.0
2021-06-07 14:31:34.248992,82300.0,82300.0,82100.0,82100.0,31000050500.0,13620659900.0,17379390600.0
2021-06-07 14:37:27.608930,82200.0,82200.0,82000.0,82100.0,32376005900.0,11897890700.0,20478115200.0
2021-06-07 14:39:51.029144,82100.0,82100.0,81900.0,81900.0,31186862000.0,4468359300.0,26718502700.0
2021-06-07 14:49:49.572925,81900.0,82100.0,81800.0,82000.0,30974680700.0,18065472200.0,12909208500.0
2021-06-07 15:03:09.128296,81900.0,82100.0,81900.0,82100.0,31044911100.0,25693777900.0,5351133200.0
2021-06-07 15:16:08.227475,82100.0,82200.0,81900.0,81900.0,58716622800.0,4499582300.0,4834780300.0
2021-06-08 09:00:28.762083,82200.0,82500.0,82200.0,82300.0,31065282200.0,14152944900.0,16912337300.0
2021-06-08 09:01:35.601939,82300.0,82300.0,82100.0,82200.0,31025499200.0,18022389000.0,13003110200.0
2021-06-08 09:03:37.617860,82200.0,82600.0,82100.0,82500.0,31104335100.0,25374205500.0,5730129600.0
2021-06-08 09:06:01.252213,82600.0,82600.0,82200.0,82400.0,31355580700.0,9210397300.0,22145183400.0
2021-06-08 09:09:34.959273,82400.0,82500.0,82300.0,82400.0,31300575700.0,18155874900.0,13144700800.0
2021-06-08 09:12:26.099842,82400.0,82500.0,82200.0,82200.0,31073707800.0,7696851000.0,23376856800.0
2021-06-08 09:16:38.038924,82200.0,82300.0,82100.0,82200.0,31536217100.0,12133480800.0,19402736300.0
2021-06-08 09:19:54.296202,82200.0,82300.0,81900.0,81900.0,32170619800.0,4901323800.0,27269296000.0
2021-06-08 09:23:30.887364,81900.0,82100.0,81800.0,81800.0,31001817400.0,5636382200.0,25365435200.0
2021-06-08 09:28:58.200993,81900.0,82100.0,81800.0,82000.0,31003947400.0,18288202000.0,12715745400.0
2021-06-08 09:36:11.393699,82000.0,82200.0,81800.0,81900.0,32238167000.0,12179939200.0,20058227800.0
2021-06-08 09:45:36.734681,81900.0,82000.0,81800.0,82000.0,31138648200.0,22283072700.0,8855575500.0
2021-06-08 09:56:25.924712,82000.0,82200.0,82000.0,82100.0,31063274200.0,19319751100.0,11743523100.0
2021-06-08 10:07:19.499400,82100.0,82300.0,82000.0,82200.0,31437827600.0,20044666700.0,11393160900.0
2021-06-08 10:20:07.878010,82200.0,82300.0,82000.0,82100.0,31206856300.0,9756026000.0,21450830300.0
2021-06-08 10:33:41.475848,82100.0,82300.0,82000.0,82200.0,31421049900.0,14846052300.0,16574997600.0
2021-06-08 10:47:19.324136,82100.0,82300.0,82100.0,82200.0,32125953800.0,12182244600.0,19943709200.0
2021-06-08 10:59:40.588453,82200.0,82300.0,82100.0,82300.0,39350512100.0,23468563400.0,15881948700.0
2021-06-08 11:11:24.262990,82300.0,82400.0,82100.0,82100.0,31143888300.0,8542181800.0,22601706500.0
2021-06-08 11:28:21.525230,82100.0,82200.0,82000.0,82000.0,32974777400.0,9533009300.0,23441768100.0
2021-06-08 11:45:06.387387,82000.0,82000.0,81900.0,82000.0,30990220100.0,15376886000.0,15613334100.0
2021-06-08 12:38:46.561225,82000.0,82000.0,81900.0,82000.0,30990218900.0,9264524000.0,21725694900.0
2021-06-08 13:15:15.414475,82000.0,82000.0,81900.0,82000.0,32544578700.0,24828534000.0,7716044700.0
2021-06-08 13:33:22.861687,82000.0,82100.0,82000.0,82100.0,33736302800.0,26462820800.0,7273482000.0
2021-06-08 13:46:07.047107,82100.0,82200.0,82000.0,82000.0,31302716400.0,9894014200.0,21408702200.0
2021-06-08 14:05:39.103045,82000.0,82000.0,81900.0,81900.0,31284311700.0,10755366000.0,20528945700.0
2021-06-08 14:26:43.167542,82000.0,82000.0,81800.0,81900.0,32078048500.0,9172035900.0,22906012600.0
2021-06-08 14:31:32.142540,81900.0,82000.0,81800.0,81900.0,30996176400.0,11384456700.0,19611719700.0
2021-06-08 14:57:09.198490,82000.0,82000.0,81900.0,81900.0,91656593400.0,9343326000.0,19927908000.0
2021-06-09 09:00:09.720215,81500.0,81500.0,81500.0,81500.0,39229373000.0,0.0,0.0
2021-06-09 09:00:09.722211,81600.0,81600.0,81200.0,81400.0,33592446000.0,15339458100.0,18252987900.0
2021-06-09 09:08:26.849900,81400.0,81500.0,81300.0,81400.0,30861755500.0,20199094500.0,10662661000.0
2021-06-09 09:14:59.959095,81500.0,81500.0,81300.0,81500.0,31284277900.0,20634385700.0,10649892200.0
2021-06-09 09:24:38.044561,81500.0,81600.0,81400.0,81600.0,31093342000.0,16672849400.0,14420492600.0
2021-06-09 09:29:57.887007,81600.0,81600.0,81400.0,81500.0,34119217400.0,13100525700.0,21018691700.0
2021-06-09 09:39:24.577958,81500.0,81600.0,81400.0,81500.0,35789735200.0,20419389300.0,15370345900.0
2021-06-09 09:51:06.688686,81500.0,81600.0,81400.0,81500.0,31550975200.0,14647150500.0,16903824700.0
2021-06-09 10:01:12.697068,81600.0,81600.0,81400.0,81600.0,32329884700.0,18722078100.0,13607806600.0
2021-06-09 10:20:30.379255,81600.0,81700.0,81500.0,81500.0,31099340700.0,7991959200.0,23107381500.0
2021-06-09 10:32:33.583642,81500.0,81700.0,81500.0,81700.0,30843587500.0,20221360500.0,10622227000.0
2021-06-09 10:44:43.005553,81600.0,81900.0,81600.0,81900.0,31301773800.0,22499196300.0,8802577500.0
2021-06-09 10:59:08.263560,81900.0,82000.0,81800.0,81800.0,31762048400.0,10202146800.0,21559901600.0
2021-06-09 11:18:08.039230,81800.0,81800.0,81600.0,81700.0,32063930000.0,15889187700.0,16174742300.0
2021-06-09 11:30:41.756780,81600.0,81800.0,81600.0,81800.0,32889490300.0,18828842600.0,14060647700.0
2021-06-09 12:10:17.947527,81800.0,81900.0,81600.0,81600.0,30895720700.0,7449685100.0,23446035600.0
2021-06-09 12:23:22.685597,81700.0,81700.0,81600.0,81600.0,30834082000.0,16110259600.0,14723822400.0
2021-06-09 13:10:19.913975,81600.0,81700.0,81600.0,81600.0,37306522600.0,10251879400.0,27054643200.0
2021-06-09 13:31:10.459138,81700.0,81700.0,81500.0,81500.0,34247681600.0,2489503400.0,31758178200.0
2021-06-09 13:39:19.998353,81600.0,81600.0,81400.0,81500.0,35115560300.0,10514641400.0,24600918900.0
2021-06-09 13:42:34.691847,81500.0,81600.0,81400.0,81400.0,32437682000.0,13490564900.0,18947117100.0
2021-06-09 13:49:22.015365,81400.0,81400.0,81300.0,81300.0,30914868000.0,5134060800.0,25780807200.0
2021-06-09 13:51:18.996041,81300.0,81500.0,81300.0,81400.0,31348167100.0,12029879600.0,19318287500.0
2021-06-09 13:58:02.799347,81400.0,81500.0,81300.0,81400.0,30889153400.0,5117485000.0,25771668400.0
2021-06-09 14:08:27.011897,81400.0,81500.0,81300.0,81300.0,31496465200.0,13648957300.0,17847507900.0
2021-06-09 14:19:10.776894,81400.0,81500.0,81300.0,81400.0,32557089400.0,16615466800.0,15941622600.0
2021-06-09 14:31:14.563444,81400.0,81500.0,81300.0,81300.0,30963409100.0,12953762300.0,18009646800.0
2021-06-09 14:39:47.430145,81400.0,81400.0,81200.0,81300.0,32983464500.0,5542280000.0,27441184500.0
2021-06-09 14:45:00.497748,81300.0,81300.0,81200.0,81200.0,30815705200.0,8169999600.0,22645705600.0
2021-06-09 14:58:48.413805,81200.0,81300.0,81200.0,81200.0,31421789000.0,4214754600.0,27207034400.0
